75 35 2.32646282332349e-06
76 31 2.06058135780081e-06
77 26 1.72822952589745e-06
78 17 1.12999622847141e-06
79 19 1.26293696123275e-06
80 24 1.59528879313611e-06
81 22 1.46234806037477e-06
82 25 1.66175915951678e-06
83 28 1.8611702586588e-06
84 30 1.99411099142014e-06
85 21 1.3958776939941e-06
86 25 1.66175915951678e-06
87 27 1.79469989227812e-06
88 24 1.59528879313611e-06
89 22 1.46234806037477e-06
90 20 1.32940732761343e-06
91 24 1.59528879313611e-06
92 23 1.52881842675544e-06
93 28 1.8611702586588e-06
94 20 1.32940732761343e-06
95 17 1.12999622847141e-06
96 18 1.19646659485208e-06
97 21 1.3958776939941e-06
98 13 8.64114762948726e-07
99 11 7.31174030187384e-07
100 20 1.32940732761343e-06
101 20 1.32940732761343e-06
102 24 1.59528879313611e-06
103 11 7.31174030187384e-07
104 9 5.98233297426041e-07
105 13 8.64114762948726e-07
106 17 1.12999622847141e-06
107 15 9.97055495710069e-07
108 20 1.32940732761343e-06
109 18 1.19646659485208e-06
110 11 7.31174030187384e-07
111 21 1.3958776939941e-06
112 14 9.30585129329398e-07
113 14 9.30585129329398e-07
114 15 9.97055495710069e-07
115 10 6.64703663806713e-07
116 16 1.06352586209074e-06
117 19 1.26293696123275e-06
118 14 9.30585129329398e-07
119 11 7.31174030187384e-07
120 13 8.64114762948726e-07
121 14 9.30585129329398e-07
122 18 1.19646659485208e-06
123 7 4.65292564664699e-07
124 20 1.32940732761343e-06
125 13 8.64114762948726e-07
126 21 1.3958776939941e-06
127 11 7.31174030187384e-07
128 13 8.64114762948726e-07
129 12 7.97644396568055e-07
130 11 7.31174030187384e-07
131 11 7.31174030187384e-07
132 9 5.98233297426041e-07
133 13 8.64114762948726e-07
134 15 9.97055495710069e-07
135 12 7.97644396568055e-07
136 17 1.12999622847141e-06
137 17 1.12999622847141e-06
138 5 3.32351831903356e-07
139 12 7.97644396568055e-07
140 11 7.31174030187384e-07
141 7 4.65292564664699e-07
142 7 4.65292564664699e-07
143 10 6.64703663806713e-07
144 7 4.65292564664699e-07
145 10 6.64703663806713e-07
146 10 6.64703663806713e-07
147 12 7.97644396568055e-07
148 16 1.06352586209074e-06
149 6 3.98822198284028e-07
150 12 7.97644396568055e-07
151 11 7.31174030187384e-07
152 11 7.31174030187384e-07
153 14 9.30585129329398e-07
154 11 7.31174030187384e-07
155 12 7.97644396568055e-07
156 10 6.64703663806713e-07
157 9 5.98233297426041e-07
158 9 5.98233297426041e-07
159 16 1.06352586209074e-06
160 12 7.97644396568055e-07
161 17 1.12999622847141e-06
162 22 1.46234806037477e-06
163 17 1.12999622847141e-06
164 19 1.26293696123275e-06
165 17 1.12999622847141e-06
166 18 1.19646659485208e-06
167 22 1.46234806037477e-06
168 19 1.26293696123275e-06
169 27 1.79469989227812e-06
170 10 6.64703663806713e-07
171 22 1.46234806037477e-06
172 19 1.26293696123275e-06
173 12 7.97644396568055e-07
174 17 1.12999622847141e-06
175 20 1.32940732761343e-06
176 21 1.3958776939941e-06
177 19 1.26293696123275e-06
178 27 1.79469989227812e-06
179 13 8.64114762948726e-07
180 22 1.46234806037477e-06
181 12 7.97644396568055e-07
182 17 1.12999622847141e-06
183 23 1.52881842675544e-06
184 28 1.8611702586588e-06
185 18 1.19646659485208e-06
186 10 6.64703663806713e-07
187 16 1.06352586209074e-06
188 16 1.06352586209074e-06
189 17 1.12999622847141e-06
190 21 1.3958776939941e-06
191 17 1.12999622847141e-06
192 6 3.98822198284028e-07
193 16 1.06352586209074e-06
194 17 1.12999622847141e-06
195 22 1.46234806037477e-06
196 7 4.65292564664699e-07
197 13 8.64114762948726e-07
198 10 6.64703663806713e-07
199 17 1.12999622847141e-06
200 17 1.12999622847141e-06
201 13 8.64114762948726e-07
202 18 1.19646659485208e-06
203 20 1.32940732761343e-06
204 16 1.06352586209074e-06
205 9 5.98233297426041e-07
206 8 5.3176293104537e-07
207 19 1.26293696123275e-06
208 13 8.64114762948726e-07
209 10 6.64703663806713e-07
210 15 9.97055495710069e-07
211 12 7.97644396568055e-07
212 9 5.98233297426041e-07
213 9 5.98233297426041e-07
214 11 7.31174030187384e-07
215 7 4.65292564664699e-07
216 30 1.99411099142014e-06
217 48 3.19057758627222e-06
218 27 1.79469989227812e-06
219 26 1.72822952589745e-06
220 17 1.12999622847141e-06
221 26 1.72822952589745e-06
222 35 2.32646282332349e-06
223 58 3.85528125007893e-06
224 72 4.78586637940833e-06
225 77 5.11821821131169e-06
226 74 4.91880711216967e-06
227 59 3.9217516164596e-06
228 53 3.52292941817558e-06
229 43 2.85822575436886e-06
230 28 1.8611702586588e-06
231 30 1.99411099142014e-06
232 23 1.52881842675544e-06
233 27 1.79469989227812e-06
234 32 2.12705172418148e-06
235 27 1.79469989227812e-06
236 28 1.8611702586588e-06
237 12 7.97644396568055e-07
238 14 9.30585129329398e-07
239 13 8.64114762948726e-07
240 12 7.97644396568055e-07
241 16 1.06352586209074e-06
242 19 1.26293696123275e-06
243 22 1.46234806037477e-06
244 24 1.59528879313611e-06
245 51 3.38998868541423e-06
246 63 4.18763308198229e-06
247 55 3.65587015093692e-06
248 112 7.44468103463518e-06
249 171 1.13664326510948e-05
250 106 7.04585883635115e-06
251 48 3.19057758627222e-06
252 32 2.12705172418148e-06
253 29 1.92764062503947e-06
254 37 2.45940355608484e-06
255 26 1.72822952589745e-06
256 29 1.92764062503947e-06
257 31 2.06058135780081e-06
258 24 1.59528879313611e-06
259 16 1.06352586209074e-06
260 19 1.26293696123275e-06
261 22 1.46234806037477e-06
262 16 1.06352586209074e-06
263 16 1.06352586209074e-06
264 12 7.97644396568055e-07
265 13 8.64114762948726e-07
266 12 7.97644396568055e-07
267 18 1.19646659485208e-06
268 10 6.64703663806713e-07
269 11 7.31174030187384e-07
270 13 8.64114762948726e-07
271 5 3.32351831903356e-07
272 3 1.99411099142014e-07
273 11 7.31174030187384e-07
274 10 6.64703663806713e-07
275 17 1.12999622847141e-06
276 8 5.3176293104537e-07
277 8 5.3176293104537e-07
278 14 9.30585129329398e-07
279 11 7.31174030187384e-07
280 8 5.3176293104537e-07
281 10 6.64703663806713e-07
282 12 7.97644396568055e-07
283 14 9.30585129329398e-07
284 9 5.98233297426041e-07
285 11 7.31174030187384e-07
286 9 5.98233297426041e-07
287 13 8.64114762948726e-07
288 12 7.97644396568055e-07
289 12 7.97644396568055e-07
290 8 5.3176293104537e-07
291 16 1.06352586209074e-06
292 15 9.97055495710069e-07
293 12 7.97644396568055e-07
294 13 8.64114762948726e-07
295 17 1.12999622847141e-06
296 11 7.31174030187384e-07
297 10 6.64703663806713e-07
298 14 9.30585129329398e-07
299 13 8.64114762948726e-07
300 15 9.97055495710069e-07
301 19 1.26293696123275e-06
302 15 9.97055495710069e-07
303 20 1.32940732761343e-06
304 24 1.59528879313611e-06
305 15 9.97055495710069e-07
306 17 1.12999622847141e-06
307 16 1.06352586209074e-06
308 16 1.06352586209074e-06
309 20 1.32940732761343e-06
310 9 5.98233297426041e-07
311 20 1.32940732761343e-06
312 9 5.98233297426041e-07
313 11 7.31174030187384e-07
314 10 6.64703663806713e-07
315 8 5.3176293104537e-07
316 13 8.64114762948726e-07
317 9 5.98233297426041e-07
318 15 9.97055495710069e-07
319 9 5.98233297426041e-07
320 5 3.32351831903356e-07
321 8 5.3176293104537e-07
322 9 5.98233297426041e-07
323 11 7.31174030187384e-07
324 12 7.97644396568055e-07
325 13 8.64114762948726e-07
326 6 3.98822198284028e-07
327 11 7.31174030187384e-07
328 12 7.97644396568055e-07
329 11 7.31174030187384e-07
330 14 9.30585129329398e-07
331 10 6.64703663806713e-07
332 20 1.32940732761343e-06
333 12 7.97644396568055e-07
334 12 7.97644396568055e-07
335 16 1.06352586209074e-06
336 16 1.06352586209074e-06
337 5 3.32351831903356e-07
338 13 8.64114762948726e-07
339 15 9.97055495710069e-07
340 15 9.97055495710069e-07
341 17 1.12999622847141e-06
342 13 8.64114762948726e-07
343 22 1.46234806037477e-06
344 19 1.26293696123275e-06
345 14 9.30585129329398e-07
346 10 6.64703663806713e-07
347 20 1.32940732761343e-06
348 8 5.3176293104537e-07
349 20 1.32940732761343e-06
350 12 7.97644396568055e-07
351 16 1.06352586209074e-06
352 14 9.30585129329398e-07
353 9 5.98233297426041e-07
354 14 9.30585129329398e-07
355 19 1.26293696123275e-06
356 25 1.66175915951678e-06
357 13 8.64114762948726e-07
358 9 5.98233297426041e-07
359 15 9.97055495710069e-07
360 19 1.26293696123275e-06
361 19 1.26293696123275e-06
362 17 1.12999622847141e-06
363 11 7.31174030187384e-07
364 16 1.06352586209074e-06
365 16 1.06352586209074e-06
366 12 7.97644396568055e-07
367 10 6.64703663806713e-07
368 14 9.30585129329398e-07
369 8 5.3176293104537e-07
370 17 1.12999622847141e-06
371 16 1.06352586209074e-06
372 15 9.97055495710069e-07
373 13 8.64114762948726e-07
374 12 7.97644396568055e-07
375 15 9.97055495710069e-07
376 13 8.64114762948726e-07
377 14 9.30585129329398e-07
378 22 1.46234806037477e-06
379 17 1.12999622847141e-06
380 12 7.97644396568055e-07
381 12 7.97644396568055e-07
382 8 5.3176293104537e-07
383 11 7.31174030187384e-07
384 18 1.19646659485208e-06
385 14 9.30585129329398e-07
386 14 9.30585129329398e-07
387 16 1.06352586209074e-06
388 11 7.31174030187384e-07
389 13 8.64114762948726e-07
390 13 8.64114762948726e-07
391 9 5.98233297426041e-07
392 6 3.98822198284028e-07
393 11 7.31174030187384e-07
394 8 5.3176293104537e-07
395 7 4.65292564664699e-07
396 5 3.32351831903356e-07
397 8 5.3176293104537e-07
398 6 3.98822198284028e-07
399 11 7.31174030187384e-07
400 8 5.3176293104537e-07
401 6 3.98822198284028e-07
402 6 3.98822198284028e-07
403 5 3.32351831903356e-07
404 8 5.3176293104537e-07
405 5 3.32351831903356e-07
406 6 3.98822198284028e-07
407 8 5.3176293104537e-07
408 7 4.65292564664699e-07
409 8 5.3176293104537e-07
410 6 3.98822198284028e-07
411 5 3.32351831903356e-07
412 4 2.65881465522685e-07
413 6 3.98822198284028e-07
414 5 3.32351831903356e-07
415 7 4.65292564664699e-07
416 6 3.98822198284028e-07
417 4 2.65881465522685e-07
418 2 1.32940732761343e-07
419 4 2.65881465522685e-07
420 6 3.98822198284028e-07
421 6 3.98822198284028e-07
422 5 3.32351831903356e-07
423 1 6.64703663806713e-08
424 2 1.32940732761343e-07
425 5 3.32351831903356e-07
426 4 2.65881465522685e-07

428 4 2.65881465522685e-07
429 6 3.98822198284028e-07
430 5 3.32351831903356e-07
431 4 2.65881465522685e-07
432 3 1.99411099142014e-07
433 5 3.32351831903356e-07
434 3 1.99411099142014e-07
435 3 1.99411099142014e-07
436 3 1.99411099142014e-07
437 3 1.99411099142014e-07
438 1 6.64703663806713e-08
439 5 3.32351831903356e-07
440 4 2.65881465522685e-07
441 6 3.98822198284028e-07
442 8 5.3176293104537e-07
443 8 5.3176293104537e-07
444 8 5.3176293104537e-07
445 7 4.65292564664699e-07
446 9 5.98233297426041e-07
447 1 6.64703663806713e-08
448 5 3.32351831903356e-07
449 4 2.65881465522685e-07
450 4 2.65881465522685e-07
451 4 2.65881465522685e-07
452 4 2.65881465522685e-07
453 6 3.98822198284028e-07
454 1 6.64703663806713e-08
455 7 4.65292564664699e-07
456 3 1.99411099142014e-07
457 1 6.64703663806713e-08
458 2 1.32940732761343e-07
459 4 2.65881465522685e-07
460 2 1.32940732761343e-07
461 5 3.32351831903356e-07
462 3 1.99411099142014e-07
463 3 1.99411099142014e-07
464 2 1.32940732761343e-07
465 8 5.3176293104537e-07
466 8 5.3176293104537e-07
467 11 7.31174030187384e-07
468 2 1.32940732761343e-07
469 3 1.99411099142014e-07
470 5 3.32351831903356e-07
471 1 6.64703663806713e-08
472 4 2.65881465522685e-07
473 3 1.99411099142014e-07
474 6 3.98822198284028e-07
475 3 1.99411099142014e-07
476 6 3.98822198284028e-07
477 5 3.32351831903356e-07
478 3 1.99411099142014e-07
479 5 3.32351831903356e-07
480 3 1.99411099142014e-07
481 3 1.99411099142014e-07
482 2 1.32940732761343e-07
483 4 2.65881465522685e-07
484 1 6.64703663806713e-08

486 2 1.32940732761343e-07
487 1 6.64703663806713e-08

489 1 6.64703663806713e-08

491 2 1.32940732761343e-07
492 2 1.32940732761343e-07
493 2 1.32940732761343e-07
494 9 5.98233297426041e-07
495 17 1.12999622847141e-06
496 15 9.97055495710069e-07
497 14 9.30585129329398e-07
498 53 3.52292941817558e-06
499 52 3.45645905179491e-06
500 36 2.39293318970417e-06
501 16 1.06352586209074e-06
502 10 6.64703663806713e-07
503 7 4.65292564664699e-07
504 5 3.32351831903356e-07
505 9 5.98233297426041e-07
506 8 5.3176293104537e-07
507 5 3.32351831903356e-07
508 2 1.32940732761343e-07
509 7 4.65292564664699e-07
510 11 7.31174030187384e-07
511 2 1.32940732761343e-07
512 2 1.32940732761343e-07
513 7 4.65292564664699e-07
514 5 3.32351831903356e-07
515 3 1.99411099142014e-07
516 3 1.99411099142014e-07
517 2 1.32940732761343e-07
518 2 1.32940732761343e-07
519 1 6.64703663806713e-08
520 3 1.99411099142014e-07
521 1 6.64703663806713e-08
522 3 1.99411099142014e-07
523 1 6.64703663806713e-08
524 2 1.32940732761343e-07
525 1 6.64703663806713e-08
526 3 1.99411099142014e-07
527 1 6.64703663806713e-08
528 1 6.64703663806713e-08
529 1 6.64703663806713e-08

531 1 6.64703663806713e-08

534 1 6.64703663806713e-08
535 2 1.32940732761343e-07
536 1 6.64703663806713e-08
537 1 6.64703663806713e-08
538 1 6.64703663806713e-08

540 2 1.32940732761343e-07
541 2 1.32940732761343e-07
542 1 6.64703663806713e-08
543 3 1.99411099142014e-07
544 3 1.99411099142014e-07
545 2 1.32940732761343e-07
546 1 6.64703663806713e-08
547 1 6.64703663806713e-08
548 4 2.65881465522685e-07
549 1 6.64703663806713e-08
550 1 6.64703663806713e-08
551 2 1.32940732761343e-07

553 1 6.64703663806713e-08
554 1 6.64703663806713e-08
555 1 6.64703663806713e-08
556 1 6.64703663806713e-08

558 5 3.32351831903356e-07
559 3 1.99411099142014e-07

561 2 1.32940732761343e-07
562 2 1.32940732761343e-07

564 1 6.64703663806713e-08

566 2 1.32940732761343e-07
567 1 6.64703663806713e-08
568 2 1.32940732761343e-07
569 1 6.64703663806713e-08

571 1 6.64703663806713e-08
572 1 6.64703663806713e-08
573 2 1.32940732761343e-07

575 3 1.99411099142014e-07
576 1 6.64703663806713e-08

578 1 6.64703663806713e-08

581 1 6.64703663806713e-08

586 1 6.64703663806713e-08

588 1 6.64703663806713e-08

590 1 6.64703663806713e-08

592 1 6.64703663806713e-08
593 1 6.64703663806713e-08
594 1 6.64703663806713e-08
595 1 6.64703663806713e-08
596 1 6.64703663806713e-08
597 2 1.32940732761343e-07

601 2 1.32940732761343e-07
602 3 1.99411099142014e-07
603 1 6.64703663806713e-08

609 1 6.64703663806713e-08

614 1 6.64703663806713e-08
615 1 6.64703663806713e-08
616 1 6.64703663806713e-08
617 1 6.64703663806713e-08
618 3 1.99411099142014e-07
619 1 6.64703663806713e-08

621 2 1.32940732761343e-07
622 1 6.64703663806713e-08

631 1 6.64703663806713e-08

634 2 1.32940732761343e-07
635 1 6.64703663806713e-08

638 1 6.64703663806713e-08
639 1 6.64703663806713e-08

641 1 6.64703663806713e-08

643 1 6.64703663806713e-08
644 3 1.99411099142014e-07
645 1 6.64703663806713e-08

647 1 6.64703663806713e-08
648 1 6.64703663806713e-08
649 3 1.99411099142014e-07

651 1 6.64703663806713e-08

653 1 6.64703663806713e-08
654 1 6.64703663806713e-08
655 2 1.32940732761343e-07
656 1 6.64703663806713e-08
657 4 2.65881465522685e-07
658 3 1.99411099142014e-07

661 1 6.64703663806713e-08

663 1 6.64703663806713e-08

666 1 6.64703663806713e-08
667 1 6.64703663806713e-08

669 2 1.32940732761343e-07
670 1 6.64703663806713e-08
671 1 6.64703663806713e-08
672 1 6.64703663806713e-08

674 1 6.64703663806713e-08
675 3 1.99411099142014e-07

677 3 1.99411099142014e-07
678 3 1.99411099142014e-07
679 1 6.64703663806713e-08

681 2 1.32940732761343e-07

683 2 1.32940732761343e-07
684 4 2.65881465522685e-07
685 1 6.64703663806713e-08
686 1 6.64703663806713e-08

690 1 6.64703663806713e-08
691 2 1.32940732761343e-07
692 2 1.32940732761343e-07
693 2 1.32940732761343e-07

696 1 6.64703663806713e-08
697 2 1.32940732761343e-07
698 1 6.64703663806713e-08

701 1 6.64703663806713e-08
702 1 6.64703663806713e-08
703 1 6.64703663806713e-08
704 2 1.32940732761343e-07

709 1 6.64703663806713e-08

711 1 6.64703663806713e-08
712 1 6.64703663806713e-08
713 1 6.64703663806713e-08
714 1 6.64703663806713e-08
715 1 6.64703663806713e-08

717 1 6.64703663806713e-08

719 1 6.64703663806713e-08

724 1 6.64703663806713e-08

728 1 6.64703663806713e-08
729 3 1.99411099142014e-07
730 1 6.64703663806713e-08

732 3 1.99411099142014e-07

737 1 6.64703663806713e-08
738 1 6.64703663806713e-08
739 1 6.64703663806713e-08

744 1 6.64703663806713e-08

747 2 1.32940732761343e-07

749 1 6.64703663806713e-08
750 1 6.64703663806713e-08

753 1 6.64703663806713e-08

755 1 6.64703663806713e-08

768 1 6.64703663806713e-08
769 1 6.64703663806713e-08

771 1 6.64703663806713e-08
772 1 6.64703663806713e-08

774 1 6.64703663806713e-08

776 1 6.64703663806713e-08

782 2 1.32940732761343e-07
783 1 6.64703663806713e-08

785 1 6.64703663806713e-08
786 2 1.32940732761343e-07

789 1 6.64703663806713e-08

792 1 6.64703663806713e-08

795 1 6.64703663806713e-08
796 3 1.99411099142014e-07
797 1 6.64703663806713e-08
798 2 1.32940732761343e-07

800 2 1.32940732761343e-07
801 1 6.64703663806713e-08

805 1 6.64703663806713e-08
806 2 1.32940732761343e-07

811 1 6.64703663806713e-08
812 2 1.32940732761343e-07

814 2 1.32940732761343e-07
815 1 6.64703663806713e-08

818 1 6.64703663806713e-08

820 2 1.32940732761343e-07

822 1 6.64703663806713e-08
823 3 1.99411099142014e-07

825 1 6.64703663806713e-08

830 3 1.99411099142014e-07

832 1 6.64703663806713e-08

834 1 6.64703663806713e-08
835 1 6.64703663806713e-08

838 1 6.64703663806713e-08

844 1 6.64703663806713e-08
845 2 1.32940732761343e-07
846 1 6.64703663806713e-08

848 1 6.64703663806713e-08

856 1 6.64703663806713e-08
857 1 6.64703663806713e-08

859 2 1.32940732761343e-07

861 2 1.32940732761343e-07
862 1 6.64703663806713e-08

864 1 6.64703663806713e-08
865 1 6.64703663806713e-08
866 1 6.64703663806713e-08

873 1 6.64703663806713e-08

876 1 6.64703663806713e-08

880 1 6.64703663806713e-08
881 1 6.64703663806713e-08
882 2 1.32940732761343e-07
883 1 6.64703663806713e-08

885 1 6.64703663806713e-08

887 1 6.64703663806713e-08

889 1 6.64703663806713e-08

892 1 6.64703663806713e-08

897 1 6.64703663806713e-08

902 1 6.64703663806713e-08

907 1 6.64703663806713e-08
908 1 6.64703663806713e-08

911 1 6.64703663806713e-08

918 2 1.32940732761343e-07

923 1 6.64703663806713e-08
924 1 6.64703663806713e-08

926 1 6.64703663806713e-08
927 1 6.64703663806713e-08

937 1 6.64703663806713e-08

947 1 6.64703663806713e-08

950 1 6.64703663806713e-08

952 1 6.64703663806713e-08
953 1 6.64703663806713e-08

957 1 6.64703663806713e-08
958 2 1.32940732761343e-07

965 1 6.64703663806713e-08

971 1 6.64703663806713e-08

982 1 6.64703663806713e-08

990 1 6.64703663806713e-08

998 1 6.64703663806713e-08

1008 1 6.64703663806713e-08

1023 1 6.64703663806713e-08
1024 1 6.64703663806713e-08

1039 1 6.64703663806713e-08

1046 1 6.64703663806713e-08

1059 1 6.64703663806713e-08

1064 1 6.64703663806713e-08

1072 1 6.64703663806713e-08

1085 1 6.64703663806713e-08

1091 1 6.64703663806713e-08

1095 1 6.64703663806713e-08
1096 1 6.64703663806713e-08

1121 1 6.64703663806713e-08

1133 1 6.64703663806713e-08

1135 2 1.32940732761343e-07

1141 1 6.64703663806713e-08

1146 1 6.64703663806713e-08

1157 1 6.64703663806713e-08
1158 1 6.64703663806713e-08

1162 1 6.64703663806713e-08

1169 1 6.64703663806713e-08

1172 1 6.64703663806713e-08
1173 1 6.64703663806713e-08

1190 1 6.64703663806713e-08

1196 1 6.64703663806713e-08

1203 1 6.64703663806713e-08
1204 1 6.64703663806713e-08

1210 1 6.64703663806713e-08

1212 1 6.64703663806713e-08
1213 1 6.64703663806713e-08

1217 1 6.64703663806713e-08

1236 1 6.64703663806713e-08

1245 1 6.64703663806713e-08

1251 1 6.64703663806713e-08
1252 1 6.64703663806713e-08

1259 1 6.64703663806713e-08

1283 1 6.64703663806713e-08

1288 1 6.64703663806713e-08
1289 1 6.64703663806713e-08

1304 1 6.64703663806713e-08

1306 1 6.64703663806713e-08
1307 1 6.64703663806713e-08

1311 1 6.64703663806713e-08

1315 1 6.64703663806713e-08

1318 1 6.64703663806713e-08

1322 1 6.64703663806713e-08

1329 1 6.64703663806713e-08
1330 1 6.64703663806713e-08

1341 1 6.64703663806713e-08

1345 1 6.64703663806713e-08

1348 1 6.64703663806713e-08

1350 1 6.64703663806713e-08

1356 1 6.64703663806713e-08

1392 1 6.64703663806713e-08

1394 1 6.64703663806713e-08

1451 1 6.64703663806713e-08
1452 1 6.64703663806713e-08

1483 1 6.64703663806713e-08

1492 1 6.64703663806713e-08
1493 1 6.64703663806713e-08

1514 1 6.64703663806713e-08

1537 1 6.64703663806713e-08
1538 1 6.64703663806713e-08

1552 1 6.64703663806713e-08

1577 1 6.64703663806713e-08

1583 1 6.64703663806713e-08

1588 1 6.64703663806713e-08

1640 1 6.64703663806713e-08

1759 1 6.64703663806713e-08

1784 1 6.64703663806713e-08

1800 1 6.64703663806713e-08

1804 1 6.64703663806713e-08

1829 2 1.32940732761343e-07

1833 1 6.64703663806713e-08

1835 1 6.64703663806713e-08

1853 1 6.64703663806713e-08

1855 1 6.64703663806713e-08

1876 1 6.64703663806713e-08

1893 1 6.64703663806713e-08

1903 1 6.64703663806713e-08

1905 1 6.64703663806713e-08

1915 1 6.64703663806713e-08

1929 1 6.64703663806713e-08

1936 1 6.64703663806713e-08

1949 1 6.64703663806713e-08

1959 1 6.64703663806713e-08

1962 1 6.64703663806713e-08

1975 1 6.64703663806713e-08

1990 1 6.64703663806713e-08

2027 1 6.64703663806713e-08

2040 1 6.64703663806713e-08

2060 1 6.64703663806713e-08

2087 1 6.64703663806713e-08

2129 1 6.64703663806713e-08

2144 1 6.64703663806713e-08

2175 1 6.64703663806713e-08

2193 1 6.64703663806713e-08

2200 1 6.64703663806713e-08

2231 1 6.64703663806713e-08

2245 1 6.64703663806713e-08

2253 1 6.64703663806713e-08

2278 1 6.64703663806713e-08

2307 1 6.64703663806713e-08

2342 1 6.64703663806713e-08

2352 1 6.64703663806713e-08

2365 1 6.64703663806713e-08

2373 1 6.64703663806713e-08

2375 1 6.64703663806713e-08

2383 1 6.64703663806713e-08

2393 1 6.64703663806713e-08

2400 1 6.64703663806713e-08

2410 1 6.64703663806713e-08

2416 1 6.64703663806713e-08

2421 1 6.64703663806713e-08

2446 1 6.64703663806713e-08

2487 1 6.64703663806713e-08

2569 1 6.64703663806713e-08

2586 1 6.64703663806713e-08

2598 1 6.64703663806713e-08
2599 1 6.64703663806713e-08

2603 1 6.64703663806713e-08

2641 1 6.64703663806713e-08

2816 1 6.64703663806713e-08

2848 1 6.64703663806713e-08

2852 1 6.64703663806713e-08

2857 1 6.64703663806713e-08

2864 1 6.64703663806713e-08

2874 1 6.64703663806713e-08

2882 1 6.64703663806713e-08

2895 1 6.64703663806713e-08
2896 1 6.64703663806713e-08

2961 1 6.64703663806713e-08

2998 1 6.64703663806713e-08

3039 1 6.64703663806713e-08

3052 1 6.64703663806713e-08

3074 1 6.64703663806713e-08

3116 1 6.64703663806713e-08

3187 1 6.64703663806713e-08

3196 1 6.64703663806713e-08

3206 1 6.64703663806713e-08

3255 1 6.64703663806713e-08

3335 1 6.64703663806713e-08

3358 1 6.64703663806713e-08

3465 1 6.64703663806713e-08

3608 1 6.64703663806713e-08

3656 1 6.64703663806713e-08

3667 1 6.64703663806713e-08

3672 1 6.64703663806713e-08

3691 1 6.64703663806713e-08

3721 1 6.64703663806713e-08

3735 1 6.64703663806713e-08

3811 1 6.64703663806713e-08

3891 1 6.64703663806713e-08

4266 1 6.64703663806713e-08

4401 1 6.64703663806713e-08

4510 1 6.64703663806713e-08

4540 1 6.64703663806713e-08

4561 1 6.64703663806713e-08

4691 1 6.64703663806713e-08

4700 1 6.64703663806713e-08

4732 1 6.64703663806713e-08

5713 1 6.64703663806713e-08

5863 1 6.64703663806713e-08

6351 1 6.64703663806713e-08

6366 1 6.64703663806713e-08

6611 1 6.64703663806713e-08

6857 1 6.64703663806713e-08

6875 1 6.64703663806713e-08

8252 1 6.64703663806713e-08

9769 1 6.64703663806713e-08

10641 1 6.64703663806713e-08
